book	chapter	verse_order	sentence_order	sentence
Psa 	107 	17 	1 	Fools because of their transgression, and because of their iniquities, are afflicted.
Psa 	107 	18 	1 	Their soul abhorreth all manner of meat; and they draw near unto the gates of death.
Psa 	107 	19 	1 	Then they cry unto the LORD in their trouble, and he saveth them out of their distresses.
Psa 	107 	20 	1 	He sent his word, and healed them, and delivered them from their destructions.
Psa 	107 	21 	1 	Oh that men would praise the LORD for his goodness, and for his wonderful works to the children of men!
Psa 	107 	22 	1 	And let them sacrifice the sacrifices of thanksgiving, and declare his works with rejoicing.
Psa 	107 	23 	1 	They that go down to the sea in ships, that do business in great waters;
Psa 	107 	24 	1 	These see the works of the LORD, and his wonders in the deep.
Psa 	107 	25 	1 	For he commandeth, and raiseth the stormy wind, which lifteth up the waves thereof.
Psa 	107 	26 	1 	They mount up to the heaven, they go down again to the depths: their soul is melted because of trouble.
Psa 	107 	27 	1 	They reel to and fro, and stagger like a drunken man, and are at their wit's end.
Psa 	107 	28 	1 	Then they cry unto the LORD in their trouble, and he bringeth them out of their distresses.
Psa 	107 	29 	1 	He maketh the storm a calm, so that the waves thereof are still.
Psa 	107 	30 	1 	Then are they glad because they be quiet; so he bringeth them unto their desired haven.
Psa 	107 	31 	1 	Oh that men would praise the LORD for his goodness, and for his wonderful works to the children of men!
Psa 	107 	32 	1 	Let them exalt him also in the congregation of the people, and praise him in the assembly of the elders.
Psa 	107 	33 	1 	He turneth rivers into a wilderness, and the watersprings into dry ground;
Psa 	107 	34 	1 	A fruitful land into barrenness, for the wickedness of them that dwell therein.
Psa 	107 	35 	1 	He turneth the wilderness into a standing water, and dry ground into watersprings.
Psa 	107 	36 	1 	And there he maketh the hungry to dwell, that they may prepare a city for habitation;
Psa 	107 	37 	1 	And sow the fields, and plant vineyards, which may yield fruits of increase.
Psa 	107 	38 	1 	He blesseth them also, so that they are multiplied greatly; and suffereth not their cattle to decrease.
Psa 	107 	39 	1 	Again, they are minished and brought low through oppression, affliction, and sorrow.
Psa 	107 	40 	1 	He poureth contempt upon princes, and causeth them to wander in the wilderness, where there is no way.
Psa 	107 	41 	1 	Yet setteth he the poor on high from affliction, and maketh him families like a flock.
Psa 	107 	42 	1 	The righteous shall see it, and rejoice: and all iniquity shall stop her mouth.
Psa 	107 	43 	1 	Whoso is wise, and will observe these things, even they shall understand the lovingkindness of the LORD.
Psa 	108 	1 	1 	O god, my heart is fixed; I will sing and give praise, even with my glory.
Psa 	108 	2 	1 	Awake, psaltery and harp: I myself will awake early.
Psa 	108 	3 	1 	I will praise thee, O LORD, among the people: and I will sing praises unto thee among the nations.
Psa 	108 	4 	1 	For thy mercy is great above the heavens: and thy truth reacheth unto the clouds.
Psa 	108 	5 	1 	Be thou exalted, O God, above the heavens: and thy glory above all the earth;
Psa 	108 	6 	1 	That thy beloved may be delivered: save with thy right hand, and answer me.
Psa 	108 	7 	1 	God hath spoken in his holiness; I will rejoice, I will divide Shechem, and mete out the valley of Succoth.
Psa 	108 	8 	1 	Gilead is mine; Manasseh is mine; Ephraim also is the strength of mine head; Judah is my lawgiver;
Psa 	108 	9 	1 	Moab is my washpot; over Edom will I cast out my shoe; over Philistia will I triumph.
Psa 	108 	10 	1 	Who will bring me into the strong city?
Psa 	108 	10 	2 	who will lead me into Edom?
Psa 	108 	11 	1 	Wilt not thou, O God, who hast cast us off?
Psa 	108 	11 	2 	and wilt not thou, O God, go forth with our hosts?
Psa 	108 	12 	1 	Give us help from trouble: for vain is the help of man.
Psa 	108 	13 	1 	Through God we shall do valiantly: for he it is that shall tread down our enemies.
Psa 	109 	1 	1 	Hold not thy peace, O God of my praise;
Psa 	109 	2 	1 	For the mouth of the wicked and the mouth of the deceitful are opened against me: they have spoken against me with a lying tongue.
Psa 	109 	3 	1 	They compassed me about also with words of hatred; and fought against me without a cause.
Psa 	109 	4 	1 	For my love they are my adversaries: but I give myself unto prayer.
Psa 	109 	5 	1 	And they have rewarded me evil for good, and hatred for my love.
Psa 	109 	6 	1 	Set thou a wicked man over him: and let Satan stand at his right hand.
Psa 	109 	7 	1 	When he shall be judged, let him be condemned: and let his prayer become sin.
Psa 	109 	8 	1 	Let his days be few; and let another take his office.
Psa 	109 	9 	1 	Let his children be fatherless, and his wife a widow.
Psa 	109 	10 	1 	Let his children be continually vagabonds, and beg: let them seek their bread also out of their desolate places.
Psa 	109 	11 	1 	Let the extortioner catch all that he hath; and let the strangers spoil his labour.
Psa 	109 	12 	1 	Let there be none to extend mercy unto him: neither let there be any to favour his fatherless children.
Psa 	109 	13 	1 	Let his posterity be cut off; and in the generation following let their name be blotted out.
Psa 	109 	14 	1 	Let the iniquity of his fathers be remembered with the LORD; and let not the sin of his mother be blotted out.
Psa 	109 	15 	1 	Let them be before the LORD continually, that he may cut off the memory of them from the earth.
Psa 	109 	16 	1 	Because that he remembered not to shew mercy, but persecuted the poor and needy man, that he might even slay the broken in heart.
Psa 	109 	17 	1 	As he loved cursing, so let it come unto him: as he delighted not in blessing, so let it be far from him.
Psa 	109 	18 	1 	As he clothed himself with cursing like as with his garment, so let it come into his bowels like water, and like oil into his bones.
Psa 	109 	19 	1 	Let it be unto him as the garment which covereth him, and for a girdle wherewith he is girded continually.
Psa 	109 	20 	1 	Let this be the reward of mine adversaries from the LORD, and of them that speak evil against my soul.
Psa 	109 	21 	1 	But do thou for me, O GOD the Lord, for thy name's sake: because thy mercy is good, deliver thou me.
Psa 	109 	22 	1 	For I am poor and needy, and my heart is wounded within me.
Psa 	109 	23 	1 	I am gone like the shadow when it declineth: I am tossed up and down as the locust.
Psa 	109 	24 	1 	My knees are weak through fasting; and my flesh faileth of fatness.
Psa 	109 	25 	1 	I became also a reproach unto them: when they looked upon me they shaked their heads.
Psa 	109 	26 	1 	Help me, O LORD my God: O save me according to thy mercy:
Psa 	109 	27 	1 	That they may know that this is thy hand; that thou, LORD, hast done it.
Psa 	109 	28 	1 	Let them curse, but bless thou: when they arise, let them be ashamed; but let thy servant rejoice.
Psa 	109 	29 	1 	Let mine adversaries be clothed with shame, and let them cover themselves with their own confusion, as with a mantle.
Psa 	109 	30 	1 	I will greatly praise the LORD with my mouth; yea, I will praise him among the multitude.
Psa 	109 	31 	1 	For he shall stand at the right hand of the poor, to save him from those that condemn his soul.
Psa 	110 	1 	1 	The LORD said unto my Lord, Sit thou at my right hand, until I make thine enemies thy footstool.
Psa 	110 	2 	1 	The LORD shall send the rod of thy strength out of Zion: rule thou in the midst of thine enemies.
Psa 	110 	3 	1 	Thy people shall be willing in the day of thy power, in the beauties of holiness from the womb of the morning: thou hast the dew of thy youth.
Psa 	110 	4 	1 	The LORD hath sworn, and will not repent, Thou art a priest for ever after the order of Melchizedek.
Psa 	110 	5 	1 	The Lord at thy right hand shall strike through kings in the day of his wrath.
Psa 	110 	6 	1 	He shall judge among the heathen, he shall fill the places with the dead bodies; he shall wound the heads over many countries.
Psa 	110 	7 	1 	He shall drink of the brook in the way: therefore shall he lift up the head.
Psa 	111 	1 	1 	raise ye the LORD.
Psa 	111 	1 	2 	I will praise the LORD with my whole heart, in the assembly of the upright, and in the congregation.
Psa 	111 	2 	1 	The works of the LORD are great, sought out of all them that have pleasure therein.
Psa 	111 	3 	1 	His work is honourable and glorious: and his righteousness endureth for ever.
Psa 	111 	4 	1 	He hath made his wonderful works to be remembered: the LORD is gracious and full of compassion.
Psa 	111 	5 	1 	He hath given meat unto them that fear him: he will ever be mindful of his covenant.
Psa 	111 	6 	1 	He hath shewed his people the power of his works, that he may give them the heritage of the heathen.
Psa 	111 	7 	1 	The works of his hands are verity and judgment; all his commandments are sure.
Psa 	111 	8 	1 	They stand fast for ever and ever, and are done in truth and uprightness.
Psa 	111 	9 	1 	He sent redemption unto his people: he hath commanded his covenant for ever: holy and reverend is his name.
Psa 	111 	10 	1 	The fear of the LORD is the beginning of wisdom: a good understanding have all they that do his commandments: his praise endureth for ever.
Psa 	112 	1 	1 	raise ye the LORD.
Psa 	112 	1 	2 	Blessed is the man that feareth the LORD, that delighteth greatly in his commandments.
Psa 	112 	2 	1 	His seed shall be mighty upon earth: the generation of the upright shall be blessed.
Psa 	112 	3 	1 	Wealth and riches shall be in his house: and his righteousness endureth for ever.
Psa 	112 	4 	1 	Unto the upright there ariseth light in the darkness: he is gracious, and full of compassion, and righteous.
Psa 	112 	5 	1 	A good man sheweth favour, and lendeth: he will guide his affairs with discretion.
Psa 	112 	6 	1 	Surely he shall not be moved for ever: the righteous shall be in everlasting remembrance.
Psa 	112 	7 	1 	He shall not be afraid of evil tidings: his heart is fixed, trusting in the LORD.
Psa 	112 	8 	1 	His heart is established, he shall not be afraid, until he see his desire upon his enemies.
Psa 	112 	9 	1 	He hath dispersed, he hath given to the poor; his righteousness endureth for ever; his horn shall be exalted with honour.
Psa 	112 	10 	1 	The wicked shall see it, and be grieved; he shall gnash with his teeth, and melt away: the desire of the wicked shall perish.
Psa 	113 	1 	1 	raise ye the LORD.
Psa 	113 	1 	2 	Praise, O ye servants of the LORD, praise the name of the LORD.
Psa 	113 	2 	1 	Blessed be the name of the LORD from this time forth and for evermore.
Psa 	113 	3 	1 	From the rising of the sun unto the going down of the same the LORD's name is to be praised.
Psa 	113 	4 	1 	The LORD is high above all nations, and his glory above the heavens.
Psa 	113 	5 	1 	Who is like unto the LORD our God, who dwelleth on high,
Psa 	113 	6 	1 	Who humbleth himself to behold the things that are in heaven, and in the earth!
Psa 	113 	7 	1 	He raiseth up the poor out of the dust, and lifteth the needy out of the dunghill;
Psa 	113 	8 	1 	That he may set him with princes, even with the princes of his people.
Psa 	113 	9 	1 	He maketh the barren woman to keep house, and to be a joyful mother of children.
Psa 	113 	9 	2 	Praise ye the LORD.
Psa 	114 	1 	1 	When Israel went out of Egypt, the house of Jacob from a people of strange language;
Psa 	114 	2 	1 	Judah was his sanctuary, and Israel his dominion.
Psa 	114 	3 	1 	The sea saw it, and fled: Jordan was driven back.
Psa 	114 	4 	1 	The mountains skipped like rams, and the little hills like lambs.
Psa 	114 	5 	1 	What ailed thee, O thou sea, that thou fleddest?
Psa 	114 	5 	2 	thou Jordan, that thou wast driven back?
Psa 	114 	6 	1 	Ye mountains, that ye skipped like rams; and ye little hills, like lambs?
Psa 	114 	7 	1 	Tremble, thou earth, at the presence of the Lord, at the presence of the God of Jacob;
Psa 	114 	8 	1 	Which turned the rock into a standing water, the flint into a fountain of waters.
Psa 	115 	1 	1 	Not unto us, O LORD, not unto us, but unto thy name give glory, for thy mercy, and for thy truth's sake.
Psa 	115 	2 	1 	Wherefore should the heathen say, Where is now their God?
Psa 	115 	3 	1 	But our God is in the heavens: he hath done whatsoever he hath pleased.
Psa 	115 	4 	1 	Their idols are silver and gold, the work of men's hands.
Psa 	115 	5 	1 	They have mouths, but they speak not: eyes have they, but they see not:
Psa 	115 	6 	1 	They have ears, but they hear not: noses have they, but they smell not:
Psa 	115 	7 	1 	They have hands, but they handle not: feet have they, but they walk not: neither speak they through their throat.
Psa 	115 	8 	1 	They that make them are like unto them; so is every one that trusteth in them.
Psa 	115 	9 	1 	O Israel, trust thou in the LORD: he is their help and their shield.
Psa 	115 	10 	1 	O house of Aaron, trust in the LORD: he is their help and their shield.
Psa 	115 	11 	1 	Ye that fear the LORD, trust in the LORD: he is their help and their shield.
Psa 	115 	12 	1 	The LORD hath been mindful of us: he will bless us; he will bless the house of Israel; he will bless the house of Aaron.
Psa 	115 	13 	1 	He will bless them that fear the LORD, both small and great.
Psa 	115 	14 	1 	The LORD shall increase you more and more, you and your children.
Psa 	115 	15 	1 	Ye are blessed of the LORD which made heaven and earth.
Psa 	115 	16 	1 	The heaven, even the heavens, are the LORD's: but the earth hath he given to the children of men.
Psa 	115 	17 	1 	The dead praise not the LORD, neither any that go down into silence.
Psa 	115 	18 	1 	But we will bless the LORD from this time forth and for evermore.
Psa 	115 	18 	2 	Praise the LORD.
Psa 	116 	1 	1 	I love the LORD, because he hath heard my voice and my supplications.
Psa 	116 	2 	1 	Because he hath inclined his ear unto me, therefore will I call upon him as long as I live.
Psa 	116 	3 	1 	The sorrows of death compassed me, and the pains of hell gat hold upon me: I found trouble and sorrow.
Psa 	116 	4 	1 	Then called I upon the name of the LORD; O LORD, I beseech thee, deliver my soul.
Psa 	116 	5 	1 	Gracious is the LORD, and righteous; yea, our God is merciful.
Psa 	116 	6 	1 	The LORD preserveth the simple: I was brought low, and he helped me.
Psa 	116 	7 	1 	Return unto thy rest, O my soul; for the LORD hath dealt bountifully with thee.
Psa 	116 	8 	1 	For thou hast delivered my soul from death, mine eyes from tears, and my feet from falling.
Psa 	116 	9 	1 	I will walk before the LORD in the land of the living.
Psa 	116 	10 	1 	I believed, therefore have I spoken: I was greatly afflicted:
Psa 	116 	11 	1 	I said in my haste, All men are liars.
Psa 	116 	12 	1 	What shall I render unto the LORD for all his benefits toward me?
Psa 	116 	13 	1 	I will take the cup of salvation, and call upon the name of the LORD.
Psa 	116 	14 	1 	I will pay my vows unto the LORD now in the presence of all his people.
Psa 	116 	15 	1 	recious in the sight of the LORD is the death of his saints.
Psa 	116 	16 	1 	O LORD, truly I am thy servant; I am thy servant, and the son of thine handmaid: thou hast loosed my bonds.
Psa 	116 	17 	1 	I will offer to thee the sacrifice of thanksgiving, and will call upon the name of the LORD.
Psa 	116 	18 	1 	I will pay my vows unto the LORD now in the presence of all his people.
Psa 	116 	19 	1 	In the courts of the LORD's house, in the midst of thee, O Jerusalem.
Psa 	116 	19 	2 	Praise ye the LORD.
Psa 	117 	1 	1 	O praise the LORD, all ye nations: praise him, all ye people.
Psa 	117 	2 	1 	For his merciful kindness is great toward us: and the truth of the LORD endureth for ever.
Psa 	117 	2 	2 	Praise ye the LORD.
Psa 	118 	1 	1 	O give thanks unto the LORD; for he is good: because his mercy endureth for ever.
Psa 	118 	2 	1 	Let Israel now say, that his mercy endureth for ever.
Psa 	118 	3 	1 	Let the house of Aaron now say, that his mercy endureth for ever.
Psa 	118 	4 	1 	Let them now that fear the LORD say, that his mercy endureth for ever.
Psa 	118 	5 	1 	I called upon the LORD in distress: the LORD answered me, and set me in a large place.
Psa 	118 	6 	1 	The LORD is on my side; I will not fear: what can man do unto me?
Psa 	118 	7 	1 	The LORD taketh my part with them that help me: therefore shall I see my desire upon them that hate me.
Psa 	118 	8 	1 	It is better to trust in the LORD than to put confidence in man.
Psa 	118 	9 	1 	It is better to trust in the LORD than to put confidence in princes.
Psa 	118 	10 	1 	All nations compassed me about: but in the name of the LORD will I destroy them.
Psa 	118 	11 	1 	They compassed me about; yea, they compassed me about: but in the name of the LORD I will destroy them.
Psa 	118 	12 	1 	They compassed me about like bees: they are quenched as the fire of thorns: for in the name of the LORD I will destroy them.
Psa 	118 	13 	1 	Thou hast thrust sore at me that I might fall: but the LORD helped me.
Psa 	118 	14 	1 	The LORD is my strength and song, and is become my salvation.
Psa 	118 	15 	1 	The voice of rejoicing and salvation is in the tabernacles of the righteous: the right hand of the LORD doeth valiantly.
Psa 	118 	16 	1 	The right hand of the LORD is exalted: the right hand of the LORD doeth valiantly.
Psa 	118 	17 	1 	I shall not die, but live, and declare the works of the LORD.
Psa 	118 	18 	1 	The LORD hath chastened me sore: but he hath not given me over unto death.
Psa 	118 	19 	1 	Open to me the gates of righteousness: I will go into them, and I will praise the LORD:
Psa 	118 	20 	1 	This gate of the LORD, into which the righteous shall enter.
Psa 	118 	21 	1 	I will praise thee: for thou hast heard me, and art become my salvation.
Psa 	118 	22 	1 	The stone which the builders refused is become the head stone of the corner.
Psa 	118 	23 	1 	This is the LORD's doing; it is marvellous in our eyes.
Psa 	118 	24 	1 	This is the day which the LORD hath made; we will rejoice and be glad in it.
Psa 	118 	25 	1 	Save now, I beseech thee, O LORD: O LORD, I beseech thee, send now prosperity.
Psa 	118 	26 	1 	Blessed be he that cometh in the name of the LORD: we have blessed you out of the house of the LORD.
Psa 	118 	27 	1 	God is the LORD, which hath shewed us light: bind the sacrifice with cords, even unto the horns of the altar.
Psa 	118 	28 	1 	Thou art my God, and I will praise thee: thou art my God, I will exalt thee.
Psa 	118 	29 	1 	O give thanks unto the LORD; for he is good: for his mercy endureth for ever.
Psa 	119 	1 	1 	Blessed are the undefiled in the way, who walk in the law of the LORD.
Psa 	119 	2 	1 	Blessed are they that keep his testimonies, and that seek him with the whole heart.
Psa 	119 	3 	1 	They also do no iniquity: they walk in his ways.
Psa 	119 	4 	1 	Thou hast commanded us to keep thy precepts diligently.
Psa 	119 	5 	1 	O that my ways were directed to keep thy statutes!
Psa 	119 	6 	1 	Then shall I not be ashamed, when I have respect unto all thy commandments.
Psa 	119 	7 	1 	I will praise thee with uprightness of heart, when I shall have learned thy righteous judgments.
Psa 	119 	8 	1 	I will keep thy statutes: O forsake me not utterly.
Psa 	119 	9 	1 	Wherewithal shall a young man cleanse his way?
Psa 	119 	9 	2 	by taking heed thereto according to thy word.
Psa 	119 	10 	1 	With my whole heart have I sought thee: O let me not wander from thy commandments.
Psa 	119 	11 	1 	Thy word have I hid in mine heart, that I might not sin against thee.
Psa 	119 	12 	1 	Blessed art thou, O LORD: teach me thy statutes.
Psa 	119 	13 	1 	With my lips have I declared all the judgments of thy mouth.
Psa 	119 	14 	1 	I have rejoiced in the way of thy testimonies, as much as in all riches.
Psa 	119 	15 	1 	I will meditate in thy precepts, and have respect unto thy ways.
Psa 	119 	16 	1 	I will delight myself in thy statutes: I will not forget thy word.
Psa 	119 	17 	1 	Deal bountifully with thy servant, that I may live, and keep thy word.
Psa 	119 	18 	1 	Open thou mine eyes, that I may behold wondrous things out of thy law.
Psa 	119 	19 	1 	I am a stranger in the earth: hide not thy commandments from me.
Psa 	119 	20 	1 	My soul breaketh for the longing that it hath unto thy judgments at all times.
Psa 	119 	21 	1 	Thou hast rebuked the proud that are cursed, which do err from thy commandments.
Psa 	119 	22 	1 	Remove from me reproach and contempt; for I have kept thy testimonies.
Psa 	119 	23 	1 	rinces also did sit and speak against me: but thy servant did meditate in thy statutes.
Psa 	119 	24 	1 	Thy testimonies also are my delight and my counsellors.leth.
Psa 	119 	25 	1 	My soul cleaveth unto the dust: quicken thou me according to thy word.
Psa 	119 	26 	1 	I have declared my ways, and thou heardest me: teach me thy statutes.
Psa 	119 	27 	1 	Make me to understand the way of thy precepts: so shall I talk of thy wondrous works.
Psa 	119 	28 	1 	My soul melteth for heaviness: strengthen thou me according unto thy word.
Psa 	119 	29 	1 	Remove from me the way of lying: and grant me thy law graciously.
Psa 	119 	30 	1 	I have chosen the way of truth: thy judgments have I laid before me.
Psa 	119 	31 	1 	I have stuck unto thy testimonies: O LORD, put me not to shame.
Psa 	119 	32 	1 	I will run the way of thy commandments, when thou shalt enlarge my heart.
Psa 	119 	33 	1 	Teach me, O LORD, the way of thy statutes; and I shall keep it unto the end.
Psa 	119 	34 	1 	Give me understanding, and I shall keep thy law; yea, I shall observe it with my whole heart.
Psa 	119 	35 	1 	Make me to go in the path of thy commandments; for therein do I delight.
Psa 	119 	36 	1 	Incline my heart unto thy testimonies, and not to covetousness.
Psa 	119 	37 	1 	Turn away mine eyes from beholding vanity; and quicken thou me in thy way.
Psa 	119 	38 	1 	Stablish thy word unto thy servant, who is devoted to thy fear.
Psa 	119 	39 	1 	Turn away my reproach which I fear: for thy judgments are good.
Psa 	119 	40 	1 	Behold, I have longed after thy precepts: quicken me in thy righteousness.
Psa 	119 	41 	1 	Let thy mercies come also unto me, O LORD, even thy salvation, according to thy word.
Psa 	119 	42 	1 	So shall I have wherewith to answer him that reproacheth me: for I trust in thy word.
Psa 	119 	43 	1 	And take not the word of truth utterly out of my mouth; for I have hoped in thy judgments.
Psa 	119 	44 	1 	So shall I keep thy law continually for ever and ever.
Psa 	119 	45 	1 	And I will walk at liberty: for I seek thy precepts.
Psa 	119 	46 	1 	I will speak of thy testimonies also before kings, and will not be ashamed.
Psa 	119 	47 	1 	And I will delight myself in thy commandments, which I have loved.
Psa 	119 	48 	1 	My hands also will I lift up unto thy commandments, which I have loved; and I will meditate in thy statutes.
Psa 	119 	49 	1 	Remember the word unto thy servant, upon which thou hast caused me to hope.
Psa 	119 	50 	1 	This is my comfort in my affliction: for thy word hath quickened me.
Psa 	119 	51 	1 	The proud have had me greatly in derision: yet have I not declined from thy law.
Psa 	119 	52 	1 	I remembered thy judgments of old, O LORD; and have comforted myself.
Psa 	119 	53 	1 	Horror hath taken hold upon me because of the wicked that forsake thy law.
Psa 	119 	54 	1 	Thy statutes have been my songs in the house of my pilgrimage.
Psa 	119 	55 	1 	I have remembered thy name, O LORD, in the night, and have kept thy law.
Psa 	119 	56 	1 	This I had, because I kept thy precepts.
Psa 	119 	57 	1 	Thou art my portion, O LORD: I have said that I would keep thy words.
Psa 	119 	58 	1 	I intreated thy favour with my whole heart: be merciful unto me according to thy word.
Psa 	119 	59 	1 	I thought on my ways, and turned my feet unto thy testimonies.
Psa 	119 	60 	1 	I made haste, and delayed not to keep thy commandments.
Psa 	119 	61 	1 	The bands of the wicked have robbed me: but I have not forgotten thy law.
Psa 	119 	62 	1 	At midnight I will rise to give thanks unto thee because of thy righteous judgments.
Psa 	119 	63 	1 	I am a companion of all them that fear thee, and of them that keep thy precepts.
Psa 	119 	64 	1 	The earth, O LORD, is full of thy mercy: teach me thy statutes.
Psa 	119 	65 	1 	Thou hast dealt well with thy servant, O LORD, according unto thy word.
Psa 	119 	66 	1 	Teach me good judgment and knowledge: for I have believed thy commandments.
Psa 	119 	67 	1 	Before I was afflicted I went astray: but now have I kept thy word.
Psa 	119 	68 	1 	Thou art good, and doest good; teach me thy statutes.
Psa 	119 	69 	1 	The proud have forged a lie against me: but I will keep thy precepts with my whole heart.
Psa 	119 	70 	1 	Their heart is as fat as grease; but I delight in thy law.
Psa 	119 	71 	1 	It is good for me that I have been afflicted; that I might learn thy statutes.
Psa 	119 	72 	1 	The law of thy mouth is better unto me than thousands of gold and silver.
Psa 	119 	73 	1 	Thy hands have made me and fashioned me: give me understanding, that I may learn thy commandments.
Psa 	119 	74 	1 	They that fear thee will be glad when they see me; because I have hoped in thy word.
Psa 	119 	75 	1 	I know, O LORD, that thy judgments are right, and that thou in faithfulness hast afflicted me.
Psa 	119 	76 	1 	Let, I pray thee, thy merciful kindness be for my comfort, according to thy word unto thy servant.
Psa 	119 	77 	1 	Let thy tender mercies come unto me, that I may live: for thy law is my delight.
Psa 	119 	78 	1 	Let the proud be ashamed; for they dealt perversely with me without a cause: but I will meditate in thy precepts.
Psa 	119 	79 	1 	Let those that fear thee turn unto me, and those that have known thy testimonies.
Psa 	119 	80 	1 	Let my heart be sound in thy statutes; that I be not ashamed.
Psa 	119 	81 	1 	My soul fainteth for thy salvation: but I hope in thy word.
Psa 	119 	82 	1 	Mine eyes fail for thy word, saying, When wilt thou comfort me?
Psa 	119 	83 	1 	For I am become like a bottle in the smoke; yet do I not forget thy statutes.
Psa 	119 	84 	1 	How many are the days of thy servant?
Psa 	119 	84 	2 	when wilt thou execute judgment on them that persecute me?
Psa 	119 	85 	1 	The proud have digged pits for me, which are not after thy law.
Psa 	119 	86 	1 	All thy commandments are faithful: they persecute me wrongfully; help thou me.
Psa 	119 	87 	1 	They had almost consumed me upon earth; but I forsook not thy precepts.
Psa 	119 	88 	1 	Quicken me after thy lovingkindness; so shall I keep the testimony of thy mouth.
Psa 	119 	89 	1 	For ever, O LORD, thy word is settled in heaven.
Psa 	119 	90 	1 	Thy faithfulness is unto all generations: thou hast established the earth, and it abideth.
Psa 	119 	91 	1 	They continue this day according to thine ordinances: for all are thy servants.
Psa 	119 	92 	1 	Unless thy law had been my delights, I should then have perished in mine affliction.
Psa 	119 	93 	1 	I will never forget thy precepts: for with them thou hast quickened me.
Psa 	119 	94 	1 	I am thine, save me: for I have sought thy precepts.
Psa 	119 	95 	1 	The wicked have waited for me to destroy me: but I will consider thy testimonies.
Psa 	119 	96 	1 	I have seen an end of all perfection: but thy commandment is exceeding broad.
Psa 	119 	97 	1 	O how I love thy law!
Psa 	119 	97 	2 	it is my meditation all the day.
Psa 	119 	98 	1 	Thou through thy commandments hast made me wiser than mine enemies: for they are ever with me.
Psa 	119 	99 	1 	I have more understanding than all my teachers: for thy testimonies are my meditation.
Psa 	119 	100 	1 	I understand more than the ancients, because I keep thy precepts.
Psa 	119 	101 	1 	I have refrained my feet from every evil way, that I might keep thy word.
Psa 	119 	102 	1 	I have not departed from thy judgments: for thou hast taught me.
Psa 	119 	103 	1 	How sweet are thy words unto my taste!
Psa 	119 	103 	2 	yea, sweeter than honey to my mouth!
Psa 	119 	104 	1 	Through thy precepts I get understanding: therefore I hate every false way.
Psa 	119 	105 	1 	Thy word is a lamp unto my feet, and a light unto my path.
Psa 	119 	106 	1 	I have sworn, and I will perform it, that I will keep thy righteous judgments.
Psa 	119 	107 	1 	I am afflicted very much: quicken me, O LORD, according unto thy word.
Psa 	119 	108 	1 	Accept, I beseech thee, the freewill offerings of my mouth, O LORD, and teach me thy judgments.
Psa 	119 	109 	1 	My soul is continually in my hand: yet do I not forget thy law.
Psa 	119 	110 	1 	The wicked have laid a snare for me: yet I erred not from thy precepts.
Psa 	119 	111 	1 	Thy testimonies have I taken as an heritage for ever: for they are the rejoicing of my heart.
Psa 	119 	112 	1 	I have inclined mine heart to perform thy statutes alway, even unto the end.
Psa 	119 	113 	1 	I hate vain thoughts: but thy law do I love.
Psa 	119 	114 	1 	Thou art my hiding place and my shield: I hope in thy word.
Psa 	119 	115 	1 	Depart from me, ye evildoers: for I will keep the commandments of my God.
Psa 	119 	116 	1 	Uphold me according unto thy word, that I may live: and let me not be ashamed of my hope.
Psa 	119 	117 	1 	Hold thou me up, and I shall be safe: and I will have respect unto thy statutes continually.
Psa 	119 	118 	1 	Thou hast trodden down all them that err from thy statutes: for their deceit is falsehood.
Psa 	119 	119 	1 	Thou puttest away all the wicked of the earth like dross: therefore I love thy testimonies.
Psa 	119 	120 	1 	My flesh trembleth for fear of thee; and I am afraid of thy judgments.
Psa 	119 	121 	1 	I have done judgment and justice: leave me not to mine oppressors.
Psa 	119 	122 	1 	Be surety for thy servant for good: let not the proud oppress me.
Psa 	119 	123 	1 	Mine eyes fail for thy salvation, and for the word of thy righteousness.
Psa 	119 	124 	1 	Deal with thy servant according unto thy mercy, and teach me thy statutes.
Psa 	119 	125 	1 	I am thy servant; give me understanding, that I may know thy testimonies.
Psa 	119 	126 	1 	It is time for thee, LORD, to work: for they have made void thy law.
Psa 	119 	127 	1 	Therefore I love thy commandments above gold; yea, above fine gold.
Psa 	119 	128 	1 	Therefore I esteem all thy precepts concerning all things to be right; and I hate every false way.
Psa 	119 	129 	1 	Thy testimonies are wonderful: therefore doth my soul keep them.
Psa 	119 	130 	1 	The entrance of thy words giveth light; it giveth understanding unto the simple.
Psa 	119 	131 	1 	I opened my mouth, and panted: for I longed for thy commandments.
Psa 	119 	132 	1 	Look thou upon me, and be merciful unto me, as thou usest to do unto those that love thy name.
Psa 	119 	133 	1 	Order my steps in thy word: and let not any iniquity have dominion over me.
Psa 	119 	134 	1 	Deliver me from the oppression of man: so will I keep thy precepts.
Psa 	119 	135 	1 	Make thy face to shine upon thy servant; and teach me thy statutes.
Psa 	119 	136 	1 	Rivers of waters run down mine eyes, because they keep not thy law.
Psa 	119 	137 	1 	Righteous art thou, O LORD, and upright are thy judgments.
Psa 	119 	138 	1 	Thy testimonies that thou hast commanded are righteous and very faithful.
Psa 	119 	139 	1 	My zeal hath consumed me, because mine enemies have forgotten thy words.
Psa 	119 	140 	1 	Thy word is very pure: therefore thy servant loveth it.
Psa 	119 	141 	1 	I am small and despised: yet do not I forget thy precepts.
Psa 	119 	142 	1 	Thy righteousness is an everlasting righteousness, and thy law is the truth.
Psa 	119 	143 	1 	Trouble and anguish have taken hold on me: yet thy commandments are my delights.
