book	chapter	verse_order	sentence_order	word_order	word=1	word_or_punct	word_class
Jer 	49 	24 	1 	21 	1 	sorrows 	NNS
Jer 	49 	24 	1 	22 	1 	have 	VB
Jer 	49 	24 	1 	23 	1 	taken 	VBN
Jer 	49 	24 	1 	24 	1 	her 	PRP$
Jer 	49 	24 	1 	25 	0 	,
Jer 	49 	24 	1 	26 	1 	as 	IN
Jer 	49 	24 	1 	27 	1 	a 	DT
Jer 	49 	24 	1 	28 	1 	woman 	NN
Jer 	49 	24 	1 	29 	1 	in 	IN
Jer 	49 	24 	1 	30 	1 	travail 	NN
Jer 	49 	24 	1 	31 	0 	.
Jer 	49 	25 	1 	1 	1 	How 	WRB
Jer 	49 	25 	1 	2 	1 	is 	VBZ
Jer 	49 	25 	1 	3 	1 	the 	DT
Jer 	49 	25 	1 	4 	1 	city 	NN
Jer 	49 	25 	1 	5 	1 	of 	IN
Jer 	49 	25 	1 	6 	1 	praise 	NN
Jer 	49 	25 	1 	7 	1 	not 	RB
Jer 	49 	25 	1 	8 	1 	left 	NN
Jer 	49 	25 	1 	9 	0 	,
Jer 	49 	25 	1 	10 	1 	the 	DT
Jer 	49 	25 	1 	11 	1 	city 	NN
Jer 	49 	25 	1 	12 	1 	of 	IN
Jer 	49 	25 	1 	13 	1 	my 	PRP$
Jer 	49 	25 	1 	14 	1 	joy 	NN
Jer 	49 	25 	1 	15 	0 	!
Jer 	49 	26 	1 	1 	1 	Therefore 	RB
Jer 	49 	26 	1 	2 	1 	her 	PRP$
Jer 	49 	26 	1 	3 	1 	young 	JJ
Jer 	49 	26 	1 	4 	1 	men 	NNS
Jer 	49 	26 	1 	5 	1 	shall 	MD
Jer 	49 	26 	1 	6 	1 	fall 	NN
Jer 	49 	26 	1 	7 	1 	in 	IN
Jer 	49 	26 	1 	8 	1 	her 	PRP$
Jer 	49 	26 	1 	9 	1 	streets 	NNS
Jer 	49 	26 	1 	10 	0 	,
Jer 	49 	26 	1 	11 	1 	and 	CC
Jer 	49 	26 	1 	12 	1 	all 	DT
Jer 	49 	26 	1 	13 	1 	the 	DT
Jer 	49 	26 	1 	14 	1 	men 	NNS
Jer 	49 	26 	1 	15 	1 	of 	IN
Jer 	49 	26 	1 	16 	1 	war 	NN
Jer 	49 	26 	1 	17 	1 	shall 	MD
Jer 	49 	26 	1 	18 	1 	be 	VB
Jer 	49 	26 	1 	19 	1 	cut 	NN
Jer 	49 	26 	1 	20 	1 	off 	IN
Jer 	49 	26 	1 	21 	1 	in 	IN
Jer 	49 	26 	1 	22 	1 	that 	IN
Jer 	49 	26 	1 	23 	1 	day 	NN
Jer 	49 	26 	1 	24 	0 	,
Jer 	49 	26 	1 	25 	1 	saith 	NN
Jer 	49 	26 	1 	26 	1 	the 	DT
Jer 	49 	26 	1 	27 	1 	LORD 	NN
Jer 	49 	26 	1 	28 	1 	of 	IN
Jer 	49 	26 	1 	29 	1 	hosts 	NNS
Jer 	49 	26 	1 	30 	0 	.
Jer 	49 	27 	1 	1 	1 	And 	CC
Jer 	49 	27 	1 	2 	1 	I 	PRP
Jer 	49 	27 	1 	3 	1 	will 	MD
Jer 	49 	27 	1 	4 	1 	kindle 	VB
Jer 	49 	27 	1 	5 	1 	a 	DT
Jer 	49 	27 	1 	6 	1 	fire 	NN
Jer 	49 	27 	1 	7 	1 	in 	IN
Jer 	49 	27 	1 	8 	1 	the 	DT
Jer 	49 	27 	1 	9 	1 	wall 	NN
Jer 	49 	27 	1 	10 	1 	of 	IN
Jer 	49 	27 	1 	11 	1 	Damascus 	NN
Jer 	49 	27 	1 	12 	0 	,
Jer 	49 	27 	1 	13 	1 	and 	CC
Jer 	49 	27 	1 	14 	1 	it 	PRP
Jer 	49 	27 	1 	15 	1 	shall 	MD
Jer 	49 	27 	1 	16 	1 	consume 	NN
Jer 	49 	27 	1 	17 	1 	the 	DT
Jer 	49 	27 	1 	18 	1 	palaces 	NNS
Jer 	49 	27 	1 	19 	1 	of 	IN
Jer 	49 	27 	1 	20 	1 	Benhadad 	NN
Jer 	49 	27 	1 	21 	0 	.
Jer 	49 	28 	1 	1 	1 	Concerning 	VBG
Jer 	49 	28 	1 	2 	1 	Kedar 	NN
Jer 	49 	28 	1 	3 	0 	,
Jer 	49 	28 	1 	4 	1 	and 	CC
Jer 	49 	28 	1 	5 	1 	concerning 	VBG
Jer 	49 	28 	1 	6 	1 	the 	DT
Jer 	49 	28 	1 	7 	1 	kingdoms 	NNS
Jer 	49 	28 	1 	8 	1 	of 	IN
Jer 	49 	28 	1 	9 	1 	Hazor 	NN
Jer 	49 	28 	1 	10 	0 	,
Jer 	49 	28 	1 	11 	1 	which 	WDT
Jer 	49 	28 	1 	12 	1 	Nebuchadrezzar 	NN
Jer 	49 	28 	1 	13 	1 	king 	NN
Jer 	49 	28 	1 	14 	1 	of 	IN
Jer 	49 	28 	1 	15 	1 	Babylon 	NN
Jer 	49 	28 	1 	16 	1 	shall 	MD
Jer 	49 	28 	1 	17 	1 	smite 	NN
Jer 	49 	28 	1 	18 	0 	,
Jer 	49 	28 	1 	19 	1 	thus 	RB
Jer 	49 	28 	1 	20 	1 	saith 	NN
Jer 	49 	28 	1 	21 	1 	the 	DT
Jer 	49 	28 	1 	22 	1 	LORD 	NN
Jer 	49 	28 	1 	23 	0 	;
Jer 	49 	28 	1 	24 	1 	Arise 	NN
Jer 	49 	28 	1 	25 	1 	ye 	NN
Jer 	49 	28 	1 	26 	0 	,
Jer 	49 	28 	1 	27 	1 	go 	VB
Jer 	49 	28 	1 	28 	1 	up 	RB
Jer 	49 	28 	1 	29 	1 	to 	TO
Jer 	49 	28 	1 	30 	1 	Kedar 	NN
Jer 	49 	28 	1 	31 	0 	,
Jer 	49 	28 	1 	32 	1 	and 	CC
Jer 	49 	28 	1 	33 	1 	spoil 	NN
Jer 	49 	28 	1 	34 	1 	the 	DT
Jer 	49 	28 	1 	35 	1 	men 	NNS
Jer 	49 	28 	1 	36 	1 	of 	IN
Jer 	49 	28 	1 	37 	1 	the 	DT
Jer 	49 	28 	1 	38 	1 	east 	NN
Jer 	49 	28 	1 	39 	0 	.
Jer 	49 	29 	1 	1 	1 	Their 	PRP$
Jer 	49 	29 	1 	2 	1 	tents 	NNS
Jer 	49 	29 	1 	3 	1 	and 	CC
Jer 	49 	29 	1 	4 	1 	their 	PRP$
Jer 	49 	29 	1 	5 	1 	flocks 	NNS
Jer 	49 	29 	1 	6 	1 	shall 	MD
Jer 	49 	29 	1 	7 	1 	they 	PRP
Jer 	49 	29 	1 	8 	1 	take 	VB
Jer 	49 	29 	1 	9 	1 	away 	RB
Jer 	49 	29 	1 	10 	0 	:
Jer 	49 	29 	1 	11 	1 	they 	PRP
Jer 	49 	29 	1 	12 	1 	shall 	MD
Jer 	49 	29 	1 	13 	1 	take 	VB
Jer 	49 	29 	1 	14 	1 	to 	TO
Jer 	49 	29 	1 	15 	1 	themselves 	PRP
Jer 	49 	29 	1 	16 	1 	their 	PRP$
Jer 	49 	29 	1 	17 	1 	curtains 	NNS
Jer 	49 	29 	1 	18 	0 	,
Jer 	49 	29 	1 	19 	1 	and 	CC
Jer 	49 	29 	1 	20 	1 	all 	DT
Jer 	49 	29 	1 	21 	1 	their 	PRP$
Jer 	49 	29 	1 	22 	1 	vessels 	NNS
Jer 	49 	29 	1 	23 	0 	,
Jer 	49 	29 	1 	24 	1 	and 	CC
Jer 	49 	29 	1 	25 	1 	their 	PRP$
Jer 	49 	29 	1 	26 	1 	camels 	NNS
Jer 	49 	29 	1 	27 	0 	;
Jer 	49 	29 	1 	28 	1 	and 	CC
Jer 	49 	29 	1 	29 	1 	they 	PRP
Jer 	49 	29 	1 	30 	1 	shall 	MD
Jer 	49 	29 	1 	31 	1 	cry 	NN
Jer 	49 	29 	1 	32 	1 	unto 	NN
Jer 	49 	29 	1 	33 	1 	them 	PRP
Jer 	49 	29 	1 	34 	0 	,
Jer 	49 	29 	1 	35 	1 	Fear 	NN
Jer 	49 	29 	1 	36 	1 	is 	VBZ
Jer 	49 	29 	1 	37 	1 	on 	IN
Jer 	49 	29 	1 	38 	1 	every 	DT
Jer 	49 	29 	1 	39 	1 	side 	NN
Jer 	49 	29 	1 	40 	0 	.
Jer 	49 	30 	1 	1 	1 	Flee 	NN
Jer 	49 	30 	1 	2 	0 	,
Jer 	49 	30 	1 	3 	1 	get 	VB
Jer 	49 	30 	1 	4 	1 	you 	PRP
Jer 	49 	30 	1 	5 	1 	far 	RB
Jer 	49 	30 	1 	6 	1 	off 	IN
Jer 	49 	30 	1 	7 	0 	,
Jer 	49 	30 	1 	8 	1 	dwell 	NN
Jer 	49 	30 	1 	9 	1 	deep 	NN
Jer 	49 	30 	1 	10 	0 	,
Jer 	49 	30 	1 	11 	1 	O 	NN
Jer 	49 	30 	1 	12 	1 	ye 	NN
Jer 	49 	30 	1 	13 	1 	inhabitants 	NNS
Jer 	49 	30 	1 	14 	1 	of 	IN
Jer 	49 	30 	1 	15 	1 	Hazor 	NN
Jer 	49 	30 	1 	16 	0 	,
Jer 	49 	30 	1 	17 	1 	saith 	NN
Jer 	49 	30 	1 	18 	1 	the 	DT
Jer 	49 	30 	1 	19 	1 	LORD 	NN
Jer 	49 	30 	1 	20 	0 	;
Jer 	49 	30 	1 	21 	1 	for 	IN
Jer 	49 	30 	1 	22 	1 	Nebuchadrezzar 	NN
Jer 	49 	30 	1 	23 	1 	king 	NN
Jer 	49 	30 	1 	24 	1 	of 	IN
Jer 	49 	30 	1 	25 	1 	Babylon 	NN
Jer 	49 	30 	1 	26 	1 	hath 	NN
Jer 	49 	30 	1 	27 	1 	taken 	VBN
Jer 	49 	30 	1 	28 	1 	counsel 	NN
Jer 	49 	30 	1 	29 	1 	against 	IN
Jer 	49 	30 	1 	30 	1 	you 	PRP
Jer 	49 	30 	1 	31 	0 	,
Jer 	49 	30 	1 	32 	1 	and 	CC
Jer 	49 	30 	1 	33 	1 	hath 	NN
Jer 	49 	30 	1 	34 	1 	conceived 	VBN
Jer 	49 	30 	1 	35 	1 	a 	DT
Jer 	49 	30 	1 	36 	1 	purpose 	NN
Jer 	49 	30 	1 	37 	1 	against 	IN
Jer 	49 	30 	1 	38 	1 	you 	PRP
Jer 	49 	30 	1 	39 	0 	.
Jer 	49 	31 	1 	1 	1 	Arise 	NN
Jer 	49 	31 	1 	2 	0 	,
Jer 	49 	31 	1 	3 	1 	get 	VB
Jer 	49 	31 	1 	4 	1 	you 	PRP
Jer 	49 	31 	1 	5 	1 	up 	RB
Jer 	49 	31 	1 	6 	1 	unto 	NN
Jer 	49 	31 	1 	7 	1 	the 	DT
Jer 	49 	31 	1 	8 	1 	wealthy 	NN
Jer 	49 	31 	1 	9 	1 	nation 	NN
Jer 	49 	31 	1 	10 	0 	,
Jer 	49 	31 	1 	11 	1 	that 	IN
Jer 	49 	31 	1 	12 	1 	dwelleth 	NN
Jer 	49 	31 	1 	13 	1 	without 	IN
Jer 	49 	31 	1 	14 	1 	care 	NN
Jer 	49 	31 	1 	15 	0 	,
Jer 	49 	31 	1 	16 	1 	saith 	NN
Jer 	49 	31 	1 	17 	1 	the 	DT
Jer 	49 	31 	1 	18 	1 	LORD 	NN
Jer 	49 	31 	1 	19 	0 	,
Jer 	49 	31 	1 	20 	1 	which 	WDT
Jer 	49 	31 	1 	21 	1 	have 	VB
Jer 	49 	31 	1 	22 	1 	neither 	DT
Jer 	49 	31 	1 	23 	1 	gates 	NNS
Jer 	49 	31 	1 	24 	1 	nor 	CC
Jer 	49 	31 	1 	25 	1 	bars 	NNS
Jer 	49 	31 	1 	26 	0 	,
Jer 	49 	31 	1 	27 	1 	which 	WDT
Jer 	49 	31 	1 	28 	1 	dwell 	NN
Jer 	49 	31 	1 	29 	1 	alone 	RB
Jer 	49 	31 	1 	30 	0 	.
Jer 	49 	32 	1 	1 	1 	And 	CC
Jer 	49 	32 	1 	2 	1 	their 	PRP$
Jer 	49 	32 	1 	3 	1 	camels 	NNS
Jer 	49 	32 	1 	4 	1 	shall 	MD
Jer 	49 	32 	1 	5 	1 	be 	VB
Jer 	49 	32 	1 	6 	1 	a 	DT
Jer 	49 	32 	1 	7 	1 	booty 	NN
Jer 	49 	32 	1 	8 	0 	,
Jer 	49 	32 	1 	9 	1 	and 	CC
Jer 	49 	32 	1 	10 	1 	the 	DT
Jer 	49 	32 	1 	11 	1 	multitude 	NN
Jer 	49 	32 	1 	12 	1 	of 	IN
Jer 	49 	32 	1 	13 	1 	their 	PRP$
Jer 	49 	32 	1 	14 	1 	cattle 	NNS
Jer 	49 	32 	1 	15 	1 	a 	DT
Jer 	49 	32 	1 	16 	1 	spoil 	NN
Jer 	49 	32 	1 	17 	0 	:
Jer 	49 	32 	1 	18 	1 	and 	CC
Jer 	49 	32 	1 	19 	1 	I 	PRP
Jer 	49 	32 	1 	20 	1 	will 	MD
Jer 	49 	32 	1 	21 	1 	scatter 	NN
Jer 	49 	32 	1 	22 	1 	into 	IN
Jer 	49 	32 	1 	23 	1 	all 	DT
Jer 	49 	32 	1 	24 	1 	winds 	NNS
Jer 	49 	32 	1 	25 	1 	them 	PRP
Jer 	49 	32 	1 	26 	1 	that 	IN
Jer 	49 	32 	1 	27 	1 	are 	VBP
Jer 	49 	32 	1 	28 	1 	in 	IN
Jer 	49 	32 	1 	29 	1 	the 	DT
Jer 	49 	32 	1 	30 	1 	utmost 	NN
Jer 	49 	32 	1 	31 	1 	corners 	NNS
Jer 	49 	32 	1 	32 	0 	;
Jer 	49 	32 	1 	33 	1 	and 	CC
Jer 	49 	32 	1 	34 	1 	I 	PRP
Jer 	49 	32 	1 	35 	1 	will 	MD
Jer 	49 	32 	1 	36 	1 	bring 	NN
Jer 	49 	32 	1 	37 	1 	their 	PRP$
Jer 	49 	32 	1 	38 	1 	calamity 	NN
Jer 	49 	32 	1 	39 	1 	from 	IN
Jer 	49 	32 	1 	40 	1 	all 	DT
Jer 	49 	32 	1 	41 	1 	sides 	NNS
Jer 	49 	32 	1 	42 	1 	thereof 	NN
Jer 	49 	32 	1 	43 	0 	,
Jer 	49 	32 	1 	44 	1 	saith 	NN
Jer 	49 	32 	1 	45 	1 	the 	DT
Jer 	49 	32 	1 	46 	1 	LORD 	NN
Jer 	49 	32 	1 	47 	0 	.
Jer 	49 	33 	1 	1 	1 	And 	CC
Jer 	49 	33 	1 	2 	1 	Hazor 	NN
Jer 	49 	33 	1 	3 	1 	shall 	MD
Jer 	49 	33 	1 	4 	1 	be 	VB
Jer 	49 	33 	1 	5 	1 	a 	DT
Jer 	49 	33 	1 	6 	1 	dwelling 	VBG
Jer 	49 	33 	1 	7 	1 	for 	IN
Jer 	49 	33 	1 	8 	1 	dragons 	NNS
Jer 	49 	33 	1 	9 	0 	,
Jer 	49 	33 	1 	10 	1 	and 	CC
Jer 	49 	33 	1 	11 	1 	a 	DT
Jer 	49 	33 	1 	12 	1 	desolation 	NN
Jer 	49 	33 	1 	13 	1 	for 	IN
Jer 	49 	33 	1 	14 	1 	ever 	RB
Jer 	49 	33 	1 	15 	0 	:
Jer 	49 	33 	1 	16 	1 	there 	RB
Jer 	49 	33 	1 	17 	1 	shall 	MD
Jer 	49 	33 	1 	18 	1 	no 	DT
Jer 	49 	33 	1 	19 	1 	man 	NN
Jer 	49 	33 	1 	20 	1 	abide 	NN
Jer 	49 	33 	1 	21 	1 	there 	RB
Jer 	49 	33 	1 	22 	0 	,
Jer 	49 	33 	1 	23 	1 	nor 	CC
Jer 	49 	33 	1 	24 	1 	any 	DT
Jer 	49 	33 	1 	25 	1 	son 	NN
Jer 	49 	33 	1 	26 	1 	of 	IN
Jer 	49 	33 	1 	27 	1 	man 	NN
Jer 	49 	33 	1 	28 	1 	dwell 	NN
Jer 	49 	33 	1 	29 	1 	in 	IN
Jer 	49 	33 	1 	30 	1 	it 	PRP
Jer 	49 	33 	1 	31 	0 	.
Jer 	49 	34 	1 	1 	1 	The 	DT
Jer 	49 	34 	1 	2 	1 	word 	NN
Jer 	49 	34 	1 	3 	1 	of 	IN
Jer 	49 	34 	1 	4 	1 	the 	DT
Jer 	49 	34 	1 	5 	1 	LORD 	NN
Jer 	49 	34 	1 	6 	1 	that 	IN
Jer 	49 	34 	1 	7 	1 	came 	VBD
Jer 	49 	34 	1 	8 	1 	to 	TO
Jer 	49 	34 	1 	9 	1 	Jeremiah 	NN
Jer 	49 	34 	1 	10 	1 	the 	DT
Jer 	49 	34 	1 	11 	1 	prophet 	NN
Jer 	49 	34 	1 	12 	1 	against 	IN
Jer 	49 	34 	1 	13 	1 	Elam 	NN
Jer 	49 	34 	1 	14 	1 	in 	IN
Jer 	49 	34 	1 	15 	1 	the 	DT
Jer 	49 	34 	1 	16 	1 	beginning 	VBG
Jer 	49 	34 	1 	17 	1 	of 	IN
Jer 	49 	34 	1 	18 	1 	the 	DT
Jer 	49 	34 	1 	19 	1 	reign 	NN
Jer 	49 	34 	1 	20 	1 	of 	IN
Jer 	49 	34 	1 	21 	1 	Zedekiah 	NN
Jer 	49 	34 	1 	22 	1 	king 	NN
Jer 	49 	34 	1 	23 	1 	of 	IN
Jer 	49 	34 	1 	24 	1 	Judah 	NN
Jer 	49 	34 	1 	25 	0 	,
Jer 	49 	34 	1 	26 	1 	saying 	VBG
Jer 	49 	34 	1 	27 	0 	,
Jer 	49 	35 	1 	1 	1 	Thus 	RB
Jer 	49 	35 	1 	2 	1 	saith 	NN
Jer 	49 	35 	1 	3 	1 	the 	DT
Jer 	49 	35 	1 	4 	1 	LORD 	NN
Jer 	49 	35 	1 	5 	1 	of 	IN
Jer 	49 	35 	1 	6 	1 	hosts 	NNS
Jer 	49 	35 	1 	7 	0 	;
Jer 	49 	35 	1 	8 	1 	Behold 	NN
Jer 	49 	35 	1 	9 	0 	,
Jer 	49 	35 	1 	10 	1 	I 	PRP
Jer 	49 	35 	1 	11 	1 	will 	MD
Jer 	49 	35 	1 	12 	1 	break 	NN
Jer 	49 	35 	1 	13 	1 	the 	DT
Jer 	49 	35 	1 	14 	1 	bow 	NN
Jer 	49 	35 	1 	15 	1 	of 	IN
Jer 	49 	35 	1 	16 	1 	Elam 	NN
Jer 	49 	35 	1 	17 	0 	,
Jer 	49 	35 	1 	18 	1 	the 	DT
Jer 	49 	35 	1 	19 	1 	chief 	NN
Jer 	49 	35 	1 	20 	1 	of 	IN
Jer 	49 	35 	1 	21 	1 	their 	PRP$
Jer 	49 	35 	1 	22 	1 	might 	MD
Jer 	49 	35 	1 	23 	0 	.
Jer 	49 	36 	1 	1 	1 	And 	CC
Jer 	49 	36 	1 	2 	1 	upon 	IN
Jer 	49 	36 	1 	3 	1 	Elam 	NN
Jer 	49 	36 	1 	4 	1 	will 	MD
Jer 	49 	36 	1 	5 	1 	I 	PRP
Jer 	49 	36 	1 	6 	1 	bring 	NN
Jer 	49 	36 	1 	7 	1 	the 	DT
Jer 	49 	36 	1 	8 	1 	four 	CD
Jer 	49 	36 	1 	9 	1 	winds 	NNS
Jer 	49 	36 	1 	10 	1 	from 	IN
Jer 	49 	36 	1 	11 	1 	the 	DT
Jer 	49 	36 	1 	12 	1 	four 	CD
Jer 	49 	36 	1 	13 	1 	quarters 	NNS
Jer 	49 	36 	1 	14 	1 	of 	IN
Jer 	49 	36 	1 	15 	1 	heaven 	NN
Jer 	49 	36 	1 	16 	0 	,
Jer 	49 	36 	1 	17 	1 	and 	CC
Jer 	49 	36 	1 	18 	1 	will 	MD
Jer 	49 	36 	1 	19 	1 	scatter 	NN
Jer 	49 	36 	1 	20 	1 	them 	PRP
Jer 	49 	36 	1 	21 	1 	toward 	IN
Jer 	49 	36 	1 	22 	1 	all 	DT
Jer 	49 	36 	1 	23 	1 	those 	DT
Jer 	49 	36 	1 	24 	1 	winds 	NNS
Jer 	49 	36 	1 	25 	0 	;
Jer 	49 	36 	1 	26 	1 	and 	CC
Jer 	49 	36 	1 	27 	1 	there 	RB
Jer 	49 	36 	1 	28 	1 	shall 	MD
Jer 	49 	36 	1 	29 	1 	be 	VB
Jer 	49 	36 	1 	30 	1 	no 	DT
Jer 	49 	36 	1 	31 	1 	nation 	NN
Jer 	49 	36 	1 	32 	1 	whither 	NN
Jer 	49 	36 	1 	33 	1 	the 	DT
Jer 	49 	36 	1 	34 	1 	outcasts 	NNS
Jer 	49 	36 	1 	35 	1 	of 	IN
Jer 	49 	36 	1 	36 	1 	Elam 	NN
Jer 	49 	36 	1 	37 	1 	shall 	MD
Jer 	49 	36 	1 	38 	1 	not 	RB
Jer 	49 	36 	1 	39 	1 	come 	VB
Jer 	49 	36 	1 	40 	0 	.
Jer 	49 	37 	1 	1 	1 	For 	IN
Jer 	49 	37 	1 	2 	1 	I 	PRP
Jer 	49 	37 	1 	3 	1 	will 	MD
Jer 	49 	37 	1 	4 	1 	cause 	NN
Jer 	49 	37 	1 	5 	1 	Elam 	NN
Jer 	49 	37 	1 	6 	1 	to 	TO
Jer 	49 	37 	1 	7 	1 	be 	VB
Jer 	49 	37 	1 	8 	1 	dismayed 	NN
Jer 	49 	37 	1 	9 	1 	before 	IN
Jer 	49 	37 	1 	10 	1 	their 	PRP$
Jer 	49 	37 	1 	11 	1 	enemies 	NNS
Jer 	49 	37 	1 	12 	0 	,
Jer 	49 	37 	1 	13 	1 	and 	CC
Jer 	49 	37 	1 	14 	1 	before 	IN
Jer 	49 	37 	1 	15 	1 	them 	PRP
Jer 	49 	37 	1 	16 	1 	that 	IN
Jer 	49 	37 	1 	17 	1 	seek 	NN
Jer 	49 	37 	1 	18 	1 	their 	PRP$
Jer 	49 	37 	1 	19 	1 	life 	NN
Jer 	49 	37 	1 	20 	0 	:
Jer 	49 	37 	1 	21 	1 	and 	CC
Jer 	49 	37 	1 	22 	1 	I 	PRP
Jer 	49 	37 	1 	23 	1 	will 	MD
Jer 	49 	37 	1 	24 	1 	bring 	NN
Jer 	49 	37 	1 	25 	1 	evil 	NN
Jer 	49 	37 	1 	26 	1 	upon 	IN
Jer 	49 	37 	1 	27 	1 	them 	PRP
Jer 	49 	37 	1 	28 	0 	,
Jer 	49 	37 	1 	29 	1 	even 	RB
Jer 	49 	37 	1 	30 	1 	my 	PRP$
Jer 	49 	37 	1 	31 	1 	fierce 	NN
Jer 	49 	37 	1 	32 	1 	anger 	NN
Jer 	49 	37 	1 	33 	0 	,
Jer 	49 	37 	1 	34 	1 	saith 	NN
Jer 	49 	37 	1 	35 	1 	the 	DT
Jer 	49 	37 	1 	36 	1 	LORD 	NN
Jer 	49 	37 	1 	37 	0 	;
Jer 	49 	37 	1 	38 	1 	and 	CC
Jer 	49 	37 	1 	39 	1 	I 	PRP
Jer 	49 	37 	1 	40 	1 	will 	MD
Jer 	49 	37 	1 	41 	1 	send 	NN
Jer 	49 	37 	1 	42 	1 	the 	DT
Jer 	49 	37 	1 	43 	1 	sword 	NN
Jer 	49 	37 	1 	44 	1 	after 	IN
Jer 	49 	37 	1 	45 	1 	them 	PRP
Jer 	49 	37 	1 	46 	0 	,
Jer 	49 	37 	1 	47 	1 	till 	NN
Jer 	49 	37 	1 	48 	1 	I 	PRP
Jer 	49 	37 	1 	49 	1 	have 	VB
Jer 	49 	37 	1 	50 	1 	consumed 	VBN
Jer 	49 	37 	1 	51 	1 	them 	PRP
Jer 	49 	37 	1 	52 	0 	:
Jer 	49 	38 	1 	1 	1 	And 	CC
Jer 	49 	38 	1 	2 	1 	I 	PRP
Jer 	49 	38 	1 	3 	1 	will 	MD
Jer 	49 	38 	1 	4 	1 	set 	NN
Jer 	49 	38 	1 	5 	1 	my 	PRP$
Jer 	49 	38 	1 	6 	1 	throne 	NN
Jer 	49 	38 	1 	7 	1 	in 	IN
Jer 	49 	38 	1 	8 	1 	Elam 	NN
Jer 	49 	38 	1 	9 	0 	,
Jer 	49 	38 	1 	10 	1 	and 	CC
Jer 	49 	38 	1 	11 	1 	will 	MD
Jer 	49 	38 	1 	12 	1 	destroy 	NN
Jer 	49 	38 	1 	13 	1 	from 	IN
Jer 	49 	38 	1 	14 	1 	thence 	NN
Jer 	49 	38 	1 	15 	1 	the 	DT
Jer 	49 	38 	1 	16 	1 	king 	NN
Jer 	49 	38 	1 	17 	1 	and 	CC
Jer 	49 	38 	1 	18 	1 	the 	DT
Jer 	49 	38 	1 	19 	1 	princes 	NNS
Jer 	49 	38 	1 	20 	0 	,
Jer 	49 	38 	1 	21 	1 	saith 	NN
Jer 	49 	38 	1 	22 	1 	the 	DT
Jer 	49 	38 	1 	23 	1 	LORD 	NN
Jer 	49 	38 	1 	24 	0 	.
Jer 	49 	39 	1 	1 	1 	But 	CC
Jer 	49 	39 	1 	2 	1 	it 	PRP
Jer 	49 	39 	1 	3 	1 	shall 	MD
Jer 	49 	39 	1 	4 	1 	come 	VB
Jer 	49 	39 	1 	5 	1 	to 	TO
Jer 	49 	39 	1 	6 	1 	pass 	NN
Jer 	49 	39 	1 	7 	1 	in 	IN
Jer 	49 	39 	1 	8 	1 	the 	DT
Jer 	49 	39 	1 	9 	1 	latter 	NN
Jer 	49 	39 	1 	10 	1 	days 	NNS
Jer 	49 	39 	1 	11 	0 	,
Jer 	49 	39 	1 	12 	1 	that 	IN
Jer 	49 	39 	1 	13 	1 	I 	PRP
Jer 	49 	39 	1 	14 	1 	will 	MD
Jer 	49 	39 	1 	15 	1 	bring 	NN
Jer 	49 	39 	1 	16 	1 	again 	RB
Jer 	49 	39 	1 	17 	1 	the 	DT
Jer 	49 	39 	1 	18 	1 	captivity 	NN
Jer 	49 	39 	1 	19 	1 	of 	IN
Jer 	49 	39 	1 	20 	1 	Elam 	NN
Jer 	49 	39 	1 	21 	0 	,
Jer 	49 	39 	1 	22 	1 	saith 	NN
Jer 	49 	39 	1 	23 	1 	the 	DT
Jer 	49 	39 	1 	24 	1 	LORD 	NN
Jer 	49 	39 	1 	25 	0 	.
Jer 	50 	1 	1 	1 	1 	The 	DT
Jer 	50 	1 	1 	2 	1 	word 	NN
Jer 	50 	1 	1 	3 	1 	that 	IN
Jer 	50 	1 	1 	4 	1 	the 	DT
Jer 	50 	1 	1 	5 	1 	LORD 	NN
Jer 	50 	1 	1 	6 	1 	spake 	NN
Jer 	50 	1 	1 	7 	1 	against 	IN
Jer 	50 	1 	1 	8 	1 	Babylon 	NN
Jer 	50 	1 	1 	9 	1 	and 	CC
Jer 	50 	1 	1 	10 	1 	against 	IN
Jer 	50 	1 	1 	11 	1 	the 	DT
Jer 	50 	1 	1 	12 	1 	land 	NN
Jer 	50 	1 	1 	13 	1 	of 	IN
Jer 	50 	1 	1 	14 	1 	the 	DT
Jer 	50 	1 	1 	15 	1 	Chaldeans 	NNS
Jer 	50 	1 	1 	16 	1 	by 	IN
Jer 	50 	1 	1 	17 	1 	Jeremiah 	NN
Jer 	50 	1 	1 	18 	1 	the 	DT
Jer 	50 	1 	1 	19 	1 	prophet 	NN
Jer 	50 	1 	1 	20 	0 	.
Jer 	50 	2 	1 	1 	1 	Declare 	NN
Jer 	50 	2 	1 	2 	1 	ye 	NN
Jer 	50 	2 	1 	3 	1 	among 	IN
Jer 	50 	2 	1 	4 	1 	the 	DT
Jer 	50 	2 	1 	5 	1 	nations 	NNS
Jer 	50 	2 	1 	6 	0 	,
Jer 	50 	2 	1 	7 	1 	and 	CC
Jer 	50 	2 	1 	8 	1 	publish 	NN
Jer 	50 	2 	1 	9 	0 	,
Jer 	50 	2 	1 	10 	1 	and 	CC
Jer 	50 	2 	1 	11 	1 	set 	NN
Jer 	50 	2 	1 	12 	1 	up 	RB
Jer 	50 	2 	1 	13 	1 	a 	DT
Jer 	50 	2 	1 	14 	1 	standard 	NN
Jer 	50 	2 	1 	15 	0 	;
Jer 	50 	2 	1 	16 	1 	publish 	NN
Jer 	50 	2 	1 	17 	0 	,
